model,revision,qid,shift,correct_label,logit_A,logit_B,logit_C,logit_D
EleutherAI/pythia-2.8b-deduped,step143000,268,3,A,14.734375,15.3046875,15.1796875,15.2890625
EleutherAI/pythia-2.8b-deduped,step143000,269,0,A,15.359375,15.359375,15.7265625,15.7265625
EleutherAI/pythia-2.8b-deduped,step143000,269,1,D,15.1640625,15.1875,15.5703125,15.6484375
EleutherAI/pythia-2.8b-deduped,step143000,269,2,C,15.2734375,15.2890625,15.5546875,15.65625
EleutherAI/pythia-2.8b-deduped,step143000,269,3,B,15.2109375,15.2734375,15.578125,15.6796875
EleutherAI/pythia-2.8b-deduped,step143000,270,0,D,14.953125,15.046875,15.1640625,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,270,1,C,14.8671875,14.90625,15.1015625,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,270,2,B,14.96875,15.046875,15.046875,15.0
EleutherAI/pythia-2.8b-deduped,step143000,270,3,A,14.75,14.8828125,14.9140625,14.765625
EleutherAI/pythia-2.8b-deduped,step143000,271,0,A,14.5703125,15.40625,15.1328125,15.4453125
EleutherAI/pythia-2.8b-deduped,step143000,271,1,D,14.5859375,15.40625,15.1484375,15.46875
EleutherAI/pythia-2.8b-deduped,step143000,271,2,C,14.6015625,15.3984375,15.203125,15.5
EleutherAI/pythia-2.8b-deduped,step143000,271,3,B,14.5625,15.3984375,15.1640625,15.453125
EleutherAI/pythia-2.8b-deduped,step143000,272,0,A,14.5546875,15.09375,15.25,15.15625
EleutherAI/pythia-2.8b-deduped,step143000,272,1,D,14.578125,15.1015625,15.2890625,15.2109375
EleutherAI/pythia-2.8b-deduped,step143000,272,2,C,14.6875,15.21875,15.3671875,15.1953125
EleutherAI/pythia-2.8b-deduped,step143000,272,3,B,14.6796875,15.09375,15.2890625,15.1484375
EleutherAI/pythia-2.8b-deduped,step143000,273,0,C,15.234375,15.2265625,15.3984375,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,273,1,B,15.2109375,15.171875,15.2890625,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,273,2,A,15.1953125,15.1796875,15.15625,15.0703125
EleutherAI/pythia-2.8b-deduped,step143000,273,3,D,15.0859375,15.0546875,15.265625,15.1171875
EleutherAI/pythia-2.8b-deduped,step143000,274,0,B,14.6640625,14.9921875,14.9609375,15.40625
EleutherAI/pythia-2.8b-deduped,step143000,274,1,A,14.6640625,14.984375,15.0703125,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,274,2,D,14.6015625,14.90625,14.953125,15.2109375
EleutherAI/pythia-2.8b-deduped,step143000,274,3,C,14.4765625,14.84375,14.7578125,15.2109375
EleutherAI/pythia-2.8b-deduped,step143000,275,0,B,14.9453125,14.9140625,15.0,14.8125
EleutherAI/pythia-2.8b-deduped,step143000,275,1,A,14.8046875,14.78125,14.90625,14.703125
EleutherAI/pythia-2.8b-deduped,step143000,275,2,D,14.75,14.7578125,14.9375,14.6796875
EleutherAI/pythia-2.8b-deduped,step143000,275,3,C,14.6875,14.5859375,14.8359375,14.5859375
EleutherAI/pythia-2.8b-deduped,step143000,276,0,D,14.765625,14.828125,15.078125,15.1484375
EleutherAI/pythia-2.8b-deduped,step143000,276,1,C,14.65625,14.75,14.984375,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,276,2,B,14.625,14.734375,14.9375,15.109375
EleutherAI/pythia-2.8b-deduped,step143000,276,3,A,14.6640625,14.765625,14.9765625,15.15625
EleutherAI/pythia-2.8b-deduped,step143000,277,0,D,14.5078125,15.140625,15.3984375,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,277,1,C,14.5390625,15.1484375,15.359375,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,277,2,B,14.46875,15.0234375,15.296875,15.15625
EleutherAI/pythia-2.8b-deduped,step143000,277,3,A,14.46875,14.9765625,15.2734375,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,278,0,B,14.71875,14.9609375,14.6953125,15.03125
EleutherAI/pythia-2.8b-deduped,step143000,278,1,A,14.71875,15.0,14.75,14.96875
EleutherAI/pythia-2.8b-deduped,step143000,278,2,D,14.5078125,14.7734375,14.3671875,14.7890625
EleutherAI/pythia-2.8b-deduped,step143000,278,3,C,14.578125,14.78125,14.4921875,14.859375
EleutherAI/pythia-2.8b-deduped,step143000,279,0,D,14.0703125,14.3828125,14.5546875,14.4765625
EleutherAI/pythia-2.8b-deduped,step143000,279,1,C,14.09375,14.3671875,14.578125,14.5078125
EleutherAI/pythia-2.8b-deduped,step143000,279,2,B,14.0078125,14.359375,14.546875,14.3671875
EleutherAI/pythia-2.8b-deduped,step143000,279,3,A,13.96875,14.421875,14.4765625,14.421875
EleutherAI/pythia-2.8b-deduped,step143000,280,0,C,14.9765625,15.75,15.640625,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,280,1,B,14.984375,15.671875,15.5859375,15.4375
EleutherAI/pythia-2.8b-deduped,step143000,280,2,A,15.0625,15.7578125,15.6484375,15.5
EleutherAI/pythia-2.8b-deduped,step143000,280,3,D,15.09375,15.7265625,15.6484375,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,281,0,A,14.4921875,14.8828125,15.0234375,14.9921875
EleutherAI/pythia-2.8b-deduped,step143000,281,1,D,14.5234375,14.859375,14.96875,14.9296875
EleutherAI/pythia-2.8b-deduped,step143000,281,2,C,14.5859375,14.9296875,15.015625,15.015625
EleutherAI/pythia-2.8b-deduped,step143000,281,3,B,14.546875,14.890625,15.0390625,15.0
EleutherAI/pythia-2.8b-deduped,step143000,282,0,D,14.984375,15.140625,15.2578125,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,282,1,C,15.1796875,15.3125,15.3359375,15.25
EleutherAI/pythia-2.8b-deduped,step143000,282,2,B,14.953125,15.2265625,15.328125,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,282,3,A,14.875,15.046875,15.2109375,15.1875
EleutherAI/pythia-2.8b-deduped,step143000,283,0,C,15.03125,15.015625,15.4140625,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,283,1,B,14.921875,14.8125,15.2578125,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,283,2,A,15.125,14.96875,15.3828125,15.171875
EleutherAI/pythia-2.8b-deduped,step143000,283,3,D,15.078125,14.921875,15.3984375,15.1328125
EleutherAI/pythia-2.8b-deduped,step143000,284,0,B,15.5,15.2890625,15.4765625,15.5625
EleutherAI/pythia-2.8b-deduped,step143000,284,1,A,15.34375,15.2109375,15.40625,15.4296875
EleutherAI/pythia-2.8b-deduped,step143000,284,2,D,15.3125,15.1640625,15.3203125,15.453125
EleutherAI/pythia-2.8b-deduped,step143000,284,3,C,15.3828125,15.2109375,15.296875,15.421875
EleutherAI/pythia-2.8b-deduped,step143000,285,0,C,15.640625,15.765625,15.6953125,15.5625
EleutherAI/pythia-2.8b-deduped,step143000,285,1,B,15.3828125,15.484375,15.578125,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,285,2,A,15.4765625,15.59375,15.5703125,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,285,3,D,15.2578125,15.046875,15.25,14.9453125
EleutherAI/pythia-2.8b-deduped,step143000,286,0,B,14.890625,14.828125,14.8359375,15.171875
EleutherAI/pythia-2.8b-deduped,step143000,286,1,A,14.984375,14.921875,14.84375,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,286,2,D,14.6015625,14.6328125,14.84375,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,286,3,C,14.75,14.75,14.765625,15.0703125
EleutherAI/pythia-2.8b-deduped,step143000,287,0,A,15.359375,15.7421875,15.453125,15.15625
EleutherAI/pythia-2.8b-deduped,step143000,287,1,D,15.375,15.796875,15.4609375,15.296875
EleutherAI/pythia-2.8b-deduped,step143000,287,2,C,15.3671875,15.796875,15.53125,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,287,3,B,15.2890625,15.7890625,15.46875,15.21875
EleutherAI/pythia-2.8b-deduped,step143000,288,0,B,14.1484375,14.71875,15.1171875,14.8125
EleutherAI/pythia-2.8b-deduped,step143000,288,1,A,13.8671875,14.484375,14.890625,14.6953125
EleutherAI/pythia-2.8b-deduped,step143000,288,2,D,14.2734375,14.6953125,15.1171875,14.890625
EleutherAI/pythia-2.8b-deduped,step143000,288,3,C,14.1875,14.75,15.21875,14.8984375
EleutherAI/pythia-2.8b-deduped,step143000,289,0,B,14.984375,15.4296875,15.0390625,15.1484375
EleutherAI/pythia-2.8b-deduped,step143000,289,1,A,14.7734375,15.1953125,14.859375,14.9453125
EleutherAI/pythia-2.8b-deduped,step143000,289,2,D,14.9375,15.359375,14.9765625,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,289,3,C,14.9921875,15.53125,15.1875,15.171875
EleutherAI/pythia-2.8b-deduped,step143000,290,0,D,15.109375,15.1171875,15.34375,15.6640625
EleutherAI/pythia-2.8b-deduped,step143000,290,1,C,15.1953125,15.3046875,15.40625,15.671875
EleutherAI/pythia-2.8b-deduped,step143000,290,2,B,15.1171875,15.1328125,15.2578125,15.546875
EleutherAI/pythia-2.8b-deduped,step143000,290,3,A,15.3203125,15.390625,15.546875,15.7734375
EleutherAI/pythia-2.8b-deduped,step143000,291,0,A,15.09375,14.953125,14.953125,15.2890625
EleutherAI/pythia-2.8b-deduped,step143000,291,1,D,15.03125,14.84375,14.953125,15.2109375
EleutherAI/pythia-2.8b-deduped,step143000,291,2,C,15.1953125,15.1015625,15.15625,15.375
EleutherAI/pythia-2.8b-deduped,step143000,291,3,B,15.03125,14.828125,14.9765625,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,292,0,C,15.109375,15.3984375,15.2734375,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,292,1,B,15.1328125,15.4296875,15.3203125,15.078125
EleutherAI/pythia-2.8b-deduped,step143000,292,2,A,15.078125,15.484375,15.2265625,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,292,3,D,15.0,15.3203125,15.1640625,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,293,0,D,15.2421875,15.2734375,15.2890625,15.390625
EleutherAI/pythia-2.8b-deduped,step143000,293,1,C,15.2265625,15.25,15.3125,15.3671875
EleutherAI/pythia-2.8b-deduped,step143000,293,2,B,15.1171875,15.2109375,15.25,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,293,3,A,15.1640625,15.2421875,15.296875,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,294,0,C,14.3125,14.90625,15.21875,15.109375
EleutherAI/pythia-2.8b-deduped,step143000,294,1,B,14.5234375,15.015625,15.3671875,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,294,2,A,14.578125,15.1484375,15.4453125,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,294,3,D,14.515625,15.0390625,15.359375,15.25
EleutherAI/pythia-2.8b-deduped,step143000,295,0,A,14.109375,14.6796875,14.625,14.640625
EleutherAI/pythia-2.8b-deduped,step143000,295,1,D,14.0546875,14.671875,14.6484375,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,295,2,C,14.1171875,14.734375,14.6796875,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,295,3,B,14.125,14.7265625,14.6640625,14.6953125
EleutherAI/pythia-2.8b-deduped,step143000,296,0,D,14.765625,15.3359375,15.4140625,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,296,1,C,14.828125,15.40625,15.484375,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,296,2,B,14.8828125,15.421875,15.5,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,296,3,A,14.8671875,15.359375,15.3515625,15.40625
EleutherAI/pythia-2.8b-deduped,step143000,297,0,C,14.6484375,14.96875,14.6015625,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,297,1,B,14.578125,14.84375,14.5625,14.703125
EleutherAI/pythia-2.8b-deduped,step143000,297,2,A,14.4609375,14.765625,14.4296875,14.609375
EleutherAI/pythia-2.8b-deduped,step143000,297,3,D,14.53125,14.8515625,14.546875,14.65625
EleutherAI/pythia-2.8b-deduped,step143000,298,0,C,15.3203125,15.5703125,15.2890625,15.171875
EleutherAI/pythia-2.8b-deduped,step143000,298,1,B,15.3671875,15.5390625,15.359375,15.15625
EleutherAI/pythia-2.8b-deduped,step143000,298,2,A,15.4296875,15.75,15.3984375,15.078125
EleutherAI/pythia-2.8b-deduped,step143000,298,3,D,15.4375,15.796875,15.4609375,15.234375
EleutherAI/pythia-2.8b-deduped,step143000,299,0,D,15.515625,15.6015625,15.5546875,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,299,1,C,15.5625,15.703125,15.6484375,15.390625
EleutherAI/pythia-2.8b-deduped,step143000,299,2,B,15.453125,15.6171875,15.625,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,299,3,A,15.4921875,15.6640625,15.671875,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,300,0,B,14.21875,14.375,14.828125,14.734375
EleutherAI/pythia-2.8b-deduped,step143000,300,1,A,14.125,14.234375,14.84375,14.65625
EleutherAI/pythia-2.8b-deduped,step143000,300,2,D,13.9765625,14.1953125,14.65625,14.5859375
EleutherAI/pythia-2.8b-deduped,step143000,300,3,C,13.9921875,14.21875,14.734375,14.6015625
EleutherAI/pythia-2.8b-deduped,step143000,301,0,C,15.25,14.9296875,14.7421875,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,301,1,B,15.21875,14.859375,14.796875,14.75
EleutherAI/pythia-2.8b-deduped,step143000,301,2,A,15.140625,14.6875,14.6875,14.6484375
EleutherAI/pythia-2.8b-deduped,step143000,301,3,D,15.296875,15.0078125,14.8046875,14.5859375
EleutherAI/pythia-2.8b-deduped,step143000,302,0,D,14.3671875,15.078125,14.953125,14.75
EleutherAI/pythia-2.8b-deduped,step143000,302,1,C,14.578125,15.109375,15.1015625,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,302,2,B,14.40625,15.1875,15.140625,14.7734375
EleutherAI/pythia-2.8b-deduped,step143000,302,3,A,14.4375,15.1484375,15.0859375,14.7265625
EleutherAI/pythia-2.8b-deduped,step143000,303,0,D,14.78125,15.0859375,15.1875,15.59375
EleutherAI/pythia-2.8b-deduped,step143000,303,1,C,14.8046875,15.1328125,15.21875,15.6015625
EleutherAI/pythia-2.8b-deduped,step143000,303,2,B,14.8671875,15.1953125,15.3828125,15.6171875
EleutherAI/pythia-2.8b-deduped,step143000,303,3,A,14.734375,15.0390625,15.015625,15.546875
EleutherAI/pythia-2.8b-deduped,step143000,304,0,A,14.203125,14.5,14.609375,14.546875
EleutherAI/pythia-2.8b-deduped,step143000,304,1,D,14.375,14.578125,14.6328125,14.625
EleutherAI/pythia-2.8b-deduped,step143000,304,2,C,14.3046875,14.53125,14.578125,14.6171875
EleutherAI/pythia-2.8b-deduped,step143000,304,3,B,14.3515625,14.640625,14.6796875,14.609375
EleutherAI/pythia-2.8b-deduped,step143000,305,0,C,15.0546875,15.1640625,15.03125,14.890625
EleutherAI/pythia-2.8b-deduped,step143000,305,1,B,15.1015625,15.2109375,15.140625,14.9375
EleutherAI/pythia-2.8b-deduped,step143000,305,2,A,14.9375,15.140625,15.0390625,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,305,3,D,15.0546875,15.1484375,15.015625,14.8984375
EleutherAI/pythia-2.8b-deduped,step143000,306,0,B,15.546875,15.5703125,15.875,15.6328125
EleutherAI/pythia-2.8b-deduped,step143000,306,1,A,15.453125,15.46875,15.671875,15.609375
EleutherAI/pythia-2.8b-deduped,step143000,306,2,D,15.46875,15.453125,15.7890625,15.609375
EleutherAI/pythia-2.8b-deduped,step143000,306,3,C,15.390625,15.3359375,15.78125,15.46875
EleutherAI/pythia-2.8b-deduped,step143000,307,0,C,15.109375,15.46875,15.5234375,15.4453125
EleutherAI/pythia-2.8b-deduped,step143000,307,1,B,15.1875,15.5078125,15.5234375,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,307,2,A,14.9765625,15.3984375,15.3046875,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,307,3,D,14.8828125,15.4296875,15.5234375,15.3515625
EleutherAI/pythia-2.8b-deduped,step143000,308,0,A,15.0859375,15.2734375,15.390625,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,308,1,D,15.21875,15.515625,15.578125,15.4296875
EleutherAI/pythia-2.8b-deduped,step143000,308,2,C,15.0859375,15.21875,15.40625,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,308,3,B,15.21875,15.3515625,15.546875,15.4453125
EleutherAI/pythia-2.8b-deduped,step143000,309,0,B,15.46875,15.625,15.71875,15.5703125
EleutherAI/pythia-2.8b-deduped,step143000,309,1,A,15.5234375,15.6796875,15.7265625,15.5390625
EleutherAI/pythia-2.8b-deduped,step143000,309,2,D,15.4375,15.5234375,15.6953125,15.4453125
EleutherAI/pythia-2.8b-deduped,step143000,309,3,C,15.421875,15.5625,15.75,15.5
EleutherAI/pythia-2.8b-deduped,step143000,310,0,D,14.9296875,15.2265625,15.125,15.078125
EleutherAI/pythia-2.8b-deduped,step143000,310,1,C,14.875,15.2734375,15.1484375,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,310,2,B,14.84375,15.328125,15.1796875,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,310,3,A,14.9453125,15.2421875,15.140625,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,311,0,A,15.03125,15.7109375,15.5625,15.5
EleutherAI/pythia-2.8b-deduped,step143000,311,1,D,15.0,15.7109375,15.578125,15.4609375
EleutherAI/pythia-2.8b-deduped,step143000,311,2,C,14.9921875,15.6328125,15.546875,15.40625
EleutherAI/pythia-2.8b-deduped,step143000,311,3,B,15.109375,15.7734375,15.5703125,15.578125
EleutherAI/pythia-2.8b-deduped,step143000,312,0,B,14.1171875,14.8359375,14.6953125,14.6015625
EleutherAI/pythia-2.8b-deduped,step143000,312,1,A,14.3515625,14.9140625,14.9296875,14.6875
EleutherAI/pythia-2.8b-deduped,step143000,312,2,D,14.171875,14.9140625,14.8671875,14.609375
EleutherAI/pythia-2.8b-deduped,step143000,312,3,C,14.203125,14.8984375,14.859375,14.5703125
EleutherAI/pythia-2.8b-deduped,step143000,313,0,A,15.671875,15.8203125,15.7890625,15.8046875
EleutherAI/pythia-2.8b-deduped,step143000,313,1,D,15.8203125,16.015625,16.03125,16.046875
EleutherAI/pythia-2.8b-deduped,step143000,313,2,C,15.734375,15.84375,15.84375,15.8046875
EleutherAI/pythia-2.8b-deduped,step143000,313,3,B,15.6953125,15.84375,15.8046875,15.8359375
EleutherAI/pythia-2.8b-deduped,step143000,314,0,C,15.5859375,15.8125,15.6328125,15.578125
EleutherAI/pythia-2.8b-deduped,step143000,314,1,B,15.4140625,15.5859375,15.3984375,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,314,2,A,15.7734375,15.6640625,15.640625,15.5078125
EleutherAI/pythia-2.8b-deduped,step143000,314,3,D,15.7109375,15.7265625,15.671875,15.53125
EleutherAI/pythia-2.8b-deduped,step143000,315,0,C,15.3515625,15.4765625,15.4609375,15.4609375
EleutherAI/pythia-2.8b-deduped,step143000,315,1,B,15.390625,15.625,15.5546875,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,315,2,A,15.3046875,15.4921875,15.484375,15.4140625
EleutherAI/pythia-2.8b-deduped,step143000,315,3,D,15.375,15.5859375,15.4765625,15.46875
EleutherAI/pythia-2.8b-deduped,step143000,316,0,C,14.9765625,15.34375,15.703125,15.3671875
EleutherAI/pythia-2.8b-deduped,step143000,316,1,B,15.0703125,15.4921875,15.640625,15.421875
EleutherAI/pythia-2.8b-deduped,step143000,316,2,A,15.03125,15.28125,15.5703125,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,316,3,D,14.9609375,15.3203125,15.546875,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,317,0,A,14.9296875,14.8125,14.859375,14.5234375
EleutherAI/pythia-2.8b-deduped,step143000,317,1,D,14.8671875,14.78125,14.7578125,14.6875
EleutherAI/pythia-2.8b-deduped,step143000,317,2,C,14.8359375,14.734375,14.859375,14.53125
EleutherAI/pythia-2.8b-deduped,step143000,317,3,B,14.8515625,14.828125,14.7109375,14.5078125
EleutherAI/pythia-2.8b-deduped,step143000,318,0,B,14.3203125,14.4921875,14.609375,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,318,1,A,14.3203125,14.4296875,14.53125,14.71875
EleutherAI/pythia-2.8b-deduped,step143000,318,2,D,14.3046875,14.40625,14.4609375,14.6875
EleutherAI/pythia-2.8b-deduped,step143000,318,3,C,14.28125,14.3828125,14.484375,14.65625
EleutherAI/pythia-2.8b-deduped,step143000,319,0,D,15.84375,16.078125,16.078125,15.9140625
EleutherAI/pythia-2.8b-deduped,step143000,319,1,C,16.09375,16.3125,16.28125,16.171875
EleutherAI/pythia-2.8b-deduped,step143000,319,2,B,16.0625,16.390625,16.375,16.265625
EleutherAI/pythia-2.8b-deduped,step143000,319,3,A,15.8984375,16.109375,16.171875,15.9921875
EleutherAI/pythia-2.8b-deduped,step143000,320,0,A,15.8828125,16.046875,15.765625,15.5
EleutherAI/pythia-2.8b-deduped,step143000,320,1,D,15.7578125,15.9921875,15.6953125,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,320,2,C,15.9296875,16.109375,15.765625,15.421875
EleutherAI/pythia-2.8b-deduped,step143000,320,3,B,15.9296875,16.078125,15.7578125,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,321,0,A,14.28125,14.1015625,14.28125,14.4296875
EleutherAI/pythia-2.8b-deduped,step143000,321,1,D,14.2578125,14.0390625,14.28125,14.3828125
EleutherAI/pythia-2.8b-deduped,step143000,321,2,C,14.25,14.015625,14.2578125,14.3984375
EleutherAI/pythia-2.8b-deduped,step143000,321,3,B,14.203125,14.0234375,14.265625,14.40625
EleutherAI/pythia-2.8b-deduped,step143000,322,0,D,14.6640625,15.140625,14.8984375,14.8984375
EleutherAI/pythia-2.8b-deduped,step143000,322,1,C,14.7109375,15.171875,15.078125,14.7890625
EleutherAI/pythia-2.8b-deduped,step143000,322,2,B,14.6484375,15.1875,14.9296875,14.703125
EleutherAI/pythia-2.8b-deduped,step143000,322,3,A,14.6875,15.1328125,14.9140625,14.78125
EleutherAI/pythia-2.8b-deduped,step143000,323,0,D,14.0625,14.828125,15.171875,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,323,1,C,14.0390625,14.90625,15.171875,14.7734375
EleutherAI/pythia-2.8b-deduped,step143000,323,2,B,13.984375,14.734375,14.96875,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,323,3,A,14.3125,15.046875,15.28125,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,324,0,A,14.9375,14.9765625,14.84375,14.6328125
EleutherAI/pythia-2.8b-deduped,step143000,324,1,D,15.0,15.046875,14.96875,14.8671875
EleutherAI/pythia-2.8b-deduped,step143000,324,2,C,14.9375,14.984375,14.7734375,14.53125
EleutherAI/pythia-2.8b-deduped,step143000,324,3,B,14.875,15.015625,14.84375,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,325,0,B,14.8828125,15.1328125,15.015625,14.9375
EleutherAI/pythia-2.8b-deduped,step143000,325,1,A,14.796875,15.0703125,15.03125,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,325,2,D,14.84375,15.1796875,15.1796875,15.015625
EleutherAI/pythia-2.8b-deduped,step143000,325,3,C,14.84375,15.1640625,15.125,14.9765625
EleutherAI/pythia-2.8b-deduped,step143000,326,0,C,15.0703125,15.1484375,15.1640625,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,326,1,B,14.8984375,14.90625,14.96875,15.015625
EleutherAI/pythia-2.8b-deduped,step143000,326,2,A,15.1171875,15.234375,15.2421875,15.328125
EleutherAI/pythia-2.8b-deduped,step143000,326,3,D,15.0625,15.0859375,15.0859375,15.171875
EleutherAI/pythia-2.8b-deduped,step143000,327,0,D,15.28125,15.53125,15.4375,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,327,1,C,15.2890625,15.484375,15.46875,15.421875
EleutherAI/pythia-2.8b-deduped,step143000,327,2,B,15.2421875,15.515625,15.4140625,15.4140625
EleutherAI/pythia-2.8b-deduped,step143000,327,3,A,15.2578125,15.5546875,15.5,15.5
EleutherAI/pythia-2.8b-deduped,step143000,328,0,B,14.9375,15.046875,15.046875,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,328,1,A,14.9609375,15.09375,15.0703125,14.859375
EleutherAI/pythia-2.8b-deduped,step143000,328,2,D,14.9140625,14.9921875,14.890625,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,328,3,C,14.9609375,15.1484375,15.1171875,14.9765625
EleutherAI/pythia-2.8b-deduped,step143000,329,0,C,14.96875,15.09375,15.046875,14.9609375
EleutherAI/pythia-2.8b-deduped,step143000,329,1,B,14.953125,14.921875,14.984375,14.8359375
EleutherAI/pythia-2.8b-deduped,step143000,329,2,A,15.046875,15.046875,15.0625,14.9453125
EleutherAI/pythia-2.8b-deduped,step143000,329,3,D,14.8984375,14.9375,14.875,14.8359375
EleutherAI/pythia-2.8b-deduped,step143000,330,0,D,14.9609375,15.3671875,15.2734375,15.0703125
EleutherAI/pythia-2.8b-deduped,step143000,330,1,C,15.046875,15.4296875,15.09375,15.3125
EleutherAI/pythia-2.8b-deduped,step143000,330,2,B,15.171875,15.453125,15.296875,15.390625
EleutherAI/pythia-2.8b-deduped,step143000,330,3,A,14.9140625,15.140625,15.03125,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,331,0,B,13.765625,14.015625,14.1953125,14.453125
EleutherAI/pythia-2.8b-deduped,step143000,331,1,A,13.859375,14.1953125,14.359375,14.6015625
EleutherAI/pythia-2.8b-deduped,step143000,331,2,D,13.796875,14.1328125,14.2734375,14.4609375
EleutherAI/pythia-2.8b-deduped,step143000,331,3,C,13.8515625,14.1796875,14.40625,14.5859375
EleutherAI/pythia-2.8b-deduped,step143000,332,0,C,13.6796875,13.1953125,12.78125,12.6640625
EleutherAI/pythia-2.8b-deduped,step143000,332,1,B,14.2890625,14.0078125,14.265625,13.984375
EleutherAI/pythia-2.8b-deduped,step143000,332,2,A,14.0625,13.578125,13.8515625,13.4453125
EleutherAI/pythia-2.8b-deduped,step143000,332,3,D,13.984375,13.5625,13.5078125,13.359375
EleutherAI/pythia-2.8b-deduped,step143000,333,0,C,15.1796875,15.4375,15.3125,15.234375
EleutherAI/pythia-2.8b-deduped,step143000,333,1,B,15.078125,15.234375,15.1796875,15.1171875
EleutherAI/pythia-2.8b-deduped,step143000,333,2,A,14.859375,15.0703125,14.9140625,14.953125
EleutherAI/pythia-2.8b-deduped,step143000,333,3,D,14.921875,15.234375,15.09375,15.0703125
EleutherAI/pythia-2.8b-deduped,step143000,334,0,B,15.5625,15.75,15.75,15.5
EleutherAI/pythia-2.8b-deduped,step143000,334,1,A,15.7109375,15.9375,15.828125,15.578125
EleutherAI/pythia-2.8b-deduped,step143000,334,2,D,15.6953125,15.9921875,15.90625,15.7265625
EleutherAI/pythia-2.8b-deduped,step143000,334,3,C,15.578125,15.9140625,15.8125,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,335,0,C,16.046875,15.9609375,15.6953125,15.671875
EleutherAI/pythia-2.8b-deduped,step143000,335,1,B,16.0625,15.9140625,15.8203125,15.6328125
EleutherAI/pythia-2.8b-deduped,step143000,335,2,A,16.15625,15.90625,15.7578125,15.7421875
EleutherAI/pythia-2.8b-deduped,step143000,335,3,D,16.21875,16.0625,15.8671875,15.7578125
EleutherAI/pythia-2.8b-deduped,step143000,336,0,A,15.0703125,15.0234375,15.0078125,15.25
